voltage,current,temperature,irradiance,power,fault_type
40.86,10.81,36.2,798.6,441.68,NORMAL
38.58,12.65,16.6,1055.7,487.98,NORMAL
30.67,11.55,46.9,797.8,354.34,PANEL_DEGRADATION
41.32,13.29,27.2,986.9,549.25,NORMAL
42.52,11.92,20.4,941.3,506.91,NORMAL
38.52,10.55,40.9,860.7,406.39,NORMAL
28.55,6.18,27.2,376.0,176.5,PARTIAL_SHADING
40.67,13.84,21.7,1200.0,563.0,NORMAL
32.77,11.99,24.6,1157.8,392.99,PANEL_DEGRADATION
34.09,13.03,22.6,805.6,444.23,INVERTER_FAULT
40.92,12.15,8.4,781.0,497.16,NORMAL
42.36,13.22,0.7,1082.8,559.93,NORMAL
32.85,8.67,28.2,676.2,284.9,INVERTER_FAULT
39.95,13.21,24.9,885.5,527.62,NORMAL
41.33,11.97,37.1,663.6,494.89,NORMAL
33.64,5.45,37.5,733.4,183.36,PARTIAL_SHADING
30.9,4.33,13.7,444.1,133.76,PARTIAL_SHADING
36.83,9.32,6.3,747.7,343.08,DUST_ACCUMULATION
39.05,11.14,16.4,713.6,435.13,NORMAL
37.22,11.7,28.5,618.4,435.34,NORMAL
38.4,12.16,12.8,914.4,466.91,NORMAL
36.47,6.07,48.4,745.2,221.45,PARTIAL_SHADING
38.02,11.48,17.3,851.3,436.49,NORMAL
37.3,10.94,25.2,843.9,407.91,NORMAL
37.72,13.38,32.1,1099.5,504.75,NORMAL
27.14,3.22,26.5,408.8,87.53,PARTIAL_SHADING
36.17,10.05,36.3,783.4,363.43,DUST_ACCUMULATION
38.82,13.95,22.1,1127.1,541.56,NORMAL
36.13,8.73,16.3,573.0,315.29,NORMAL
31.48,12.69,42.7,941.4,399.38,INVERTER_FAULT
39.2,11.94,23.6,815.9,467.97,NORMAL
38.38,9.79,33.5,683.7,375.88,NORMAL
34.98,11.31,28.4,832.4,395.66,DUST_ACCUMULATION
35.12,11.98,16.8,595.9,420.66,NORMAL
40.94,13.24,23.6,886.3,542.24,NORMAL
26.14,7.01,28.2,339.6,183.34,PANEL_DEGRADATION
31.51,8.39,16.4,835.0,264.42,PANEL_DEGRADATION
35.72,12.7,35.7,554.5,453.8,INVERTER_FAULT
32.89,10.82,18.8,718.4,355.98,NORMAL
28.49,11.07,39.2,988.6,315.43,INVERTER_FAULT
36.52,10.88,30.0,705.2,397.42,NORMAL
38.1,10.11,20.9,645.6,385.03,NORMAL
35.99,12.91,46.9,920.1,464.76,NORMAL
35.34,12.24,21.1,788.9,432.41,NORMAL
39.43,12.76,3.9,686.0,502.94,NORMAL
36.37,11.02,41.4,870.6,400.63,INVERTER_FAULT
37.5,5.27,24.5,658.3,197.45,PARTIAL_SHADING
38.34,12.35,26.8,880.4,473.29,NORMAL
39.7,12.84,30.6,863.6,509.89,NORMAL
41.19,13.03,17.9,1000.2,536.94,NORMAL
37.95,12.72,45.3,822.5,482.53,NORMAL
35.32,12.85,20.7,976.1,453.83,NORMAL
41.15,13.28,9.7,946.6,546.3,NORMAL
33.14,9.34,26.6,1107.3,309.57,INVERTER_FAULT
41.48,10.91,11.7,984.8,452.4,NORMAL
38.26,11.66,30.0,1049.2,446.3,NORMAL
32.07,10.97,26.6,721.2,351.82,PANEL_DEGRADATION
35.01,4.97,18.5,584.3,173.89,PARTIAL_SHADING
28.35,9.24,30.9,698.5,261.88,INVERTER_FAULT
36.19,11.96,25.4,889.9,432.86,NORMAL
37.11,11.68,20.2,709.9,433.4,NORMAL
36.7,13.04,14.7,1076.1,478.63,NORMAL
33.69,10.97,29.1,759.4,369.54,NORMAL
35.41,13.16,20.0,700.9,466.01,NORMAL
30.67,10.3,37.3,620.1,315.81,PANEL_DEGRADATION
27.12,5.81,34.4,461.7,157.59,PARTIAL_SHADING
35.43,12.12,26.4,1200.0,429.44,PANEL_DEGRADATION
40.13,12.53,35.2,868.4,502.74,NORMAL
37.49,13.68,8.9,816.3,512.92,NORMAL
33.88,7.14,15.6,900.0,242.01,PARTIAL_SHADING
30.64,6.74,39.4,560.2,206.56,PARTIAL_SHADING
39.97,12.73,3.9,796.8,508.73,NORMAL
39.35,12.96,34.2,1049.2,509.96,NORMAL
38.98,11.54,55.2,1025.6,449.8,INVERTER_FAULT
34.28,9.95,9.9,835.8,341.25,DUST_ACCUMULATION
39.34,12.3,34.2,913.6,483.87,NORMAL
28.57,9.9,36.0,487.8,282.75,DUST_ACCUMULATION
26.93,9.87,40.4,725.0,265.79,PANEL_DEGRADATION
35.07,10.11,26.3,560.8,354.49,NORMAL
31.71,10.12,19.1,311.7,320.75,NORMAL
22.26,8.57,-0.8,685.8,190.69,INVERTER_FAULT
36.41,9.6,7.9,969.1,349.45,INVERTER_FAULT
36.95,11.96,16.1,1007.1,441.98,PANEL_DEGRADATION
33.42,11.0,19.1,848.2,367.58,NORMAL
34.06,9.03,16.5,975.6,307.41,INVERTER_FAULT
32.44,10.81,22.4,841.4,350.72,DUST_ACCUMULATION
26.68,5.16,28.2,554.5,137.65,PARTIAL_SHADING
39.65,10.12,35.8,753.3,401.2,NORMAL
34.96,11.39,9.4,823.5,398.26,NORMAL
39.83,13.92,25.9,1069.2,554.36,NORMAL
36.1,10.91,35.8,744.8,393.92,NORMAL
43.94,12.05,45.1,1075.6,529.68,NORMAL
27.25,6.37,30.2,781.2,173.57,INVERTER_FAULT
38.79,10.9,39.1,682.2,422.86,NORMAL
29.92,8.8,17.1,650.5,263.37,PANEL_DEGRADATION
40.1,11.07,20.3,704.9,444.08,NORMAL
29.54,9.58,20.8,939.1,283.08,PANEL_DEGRADATION
38.64,10.24,22.2,548.6,395.58,NORMAL
38.81,5.73,13.7,504.9,222.35,PARTIAL_SHADING
27.1,9.32,12.6,279.9,252.7,NORMAL
39.94,13.84,33.4,857.7,552.94,NORMAL
29.71,5.39,25.7,539.6,160.08,PARTIAL_SHADING
36.03,12.5,38.7,730.7,450.38,NORMAL
38.91,13.98,11.0,931.0,544.03,NORMAL
32.31,8.96,21.2,285.8,289.35,NORMAL
38.73,13.62,34.5,854.3,527.63,NORMAL
38.57,11.9,27.7,910.5,459.06,NORMAL
27.4,4.99,30.2,427.6,136.78,PARTIAL_SHADING
28.19,10.89,27.2,860.0,306.94,INVERTER_FAULT
38.29,12.31,14.3,864.1,471.5,NORMAL
30.99,6.93,18.5,470.6,214.68,DUST_ACCUMULATION
30.6,9.98,56.5,535.2,305.43,INVERTER_FAULT
42.77,12.61,27.2,927.8,539.39,NORMAL
30.22,9.59,31.7,584.8,289.77,DUST_ACCUMULATION
28.35,9.27,0.6,514.2,262.83,DUST_ACCUMULATION
38.08,14.54,27.7,1002.7,553.66,NORMAL
41.09,10.85,17.8,1095.4,445.89,NORMAL
31.87,7.94,19.8,812.3,253.12,PANEL_DEGRADATION
33.08,10.82,31.9,482.0,357.96,NORMAL
32.31,6.38,25.7,633.5,206.09,PARTIAL_SHADING
41.83,13.26,41.6,1019.4,554.8,NORMAL
30.64,8.74,19.2,730.1,267.68,INVERTER_FAULT
30.13,8.94,47.7,799.0,269.27,PANEL_DEGRADATION
41.07,13.36,16.7,1026.6,548.83,NORMAL
31.76,9.18,38.3,207.0,291.41,NORMAL
26.02,10.25,29.3,722.8,266.86,PANEL_DEGRADATION
39.24,7.08,43.9,604.0,277.85,INVERTER_FAULT
31.48,14.07,32.1,1072.3,442.82,INVERTER_FAULT
40.77,11.51,28.7,851.6,469.11,NORMAL
35.62,11.02,29.8,660.1,392.54,NORMAL
36.23,9.42,18.6,1009.3,341.39,INVERTER_FAULT
28.9,5.26,22.3,196.5,151.97,PARTIAL_SHADING
35.95,11.69,34.3,905.5,420.22,INVERTER_FAULT
37.64,9.45,27.6,584.3,355.61,NORMAL
30.48,5.94,19.4,605.7,181.01,PARTIAL_SHADING
38.53,13.33,25.8,765.0,513.45,NORMAL
27.13,9.13,24.3,912.5,247.61,PANEL_DEGRADATION
34.25,10.83,20.2,872.0,370.83,INVERTER_FAULT
35.58,9.61,1.2,737.5,342.0,DUST_ACCUMULATION
32.78,10.72,27.2,737.5,351.52,INVERTER_FAULT
36.93,12.76,36.9,977.8,471.3,NORMAL
35.05,11.2,42.6,611.7,392.4,INVERTER_FAULT
27.24,14.08,18.6,863.7,383.48,INVERTER_FAULT
36.42,12.29,33.0,859.4,447.47,NORMAL
36.5,11.81,23.8,809.1,431.17,NORMAL
42.4,13.91,12.4,983.5,589.78,NORMAL
32.55,9.1,0.5,573.6,296.36,DUST_ACCUMULATION
24.19,8.61,25.5,479.2,208.22,PANEL_DEGRADATION
33.41,8.39,17.6,454.4,280.13,NORMAL
25.21,7.87,26.6,691.6,198.31,PARTIAL_SHADING
31.45,11.12,29.1,684.2,349.59,NORMAL
32.41,6.93,17.7,521.5,224.78,PARTIAL_SHADING
39.67,13.18,40.7,951.8,522.63,NORMAL
43.89,14.57,26.9,1072.6,639.68,NORMAL
35.73,8.28,45.6,433.0,295.88,DUST_ACCUMULATION
37.19,10.88,39.8,747.9,404.67,NORMAL
33.37,12.27,17.7,552.2,409.43,NORMAL
36.87,4.15,32.6,706.3,152.94,PARTIAL_SHADING
35.77,10.24,22.4,663.1,366.39,NORMAL
36.37,10.89,37.0,542.0,396.15,NORMAL
36.35,6.04,13.4,640.6,219.69,PARTIAL_SHADING
45.31,14.06,10.5,1171.0,636.83,NORMAL
38.19,9.72,26.7,596.9,371.02,NORMAL
38.84,13.37,14.5,1022.5,519.19,NORMAL
35.16,11.46,18.7,711.4,402.76,NORMAL
35.22,9.83,21.3,784.9,346.2,DUST_ACCUMULATION
36.47,13.31,34.5,657.7,485.61,INVERTER_FAULT
38.47,10.44,27.3,677.7,401.57,NORMAL
42.24,13.45,25.2,972.2,568.19,NORMAL
38.96,12.46,13.0,753.1,485.25,NORMAL
37.37,10.92,30.6,744.0,408.17,NORMAL
40.4,12.6,16.0,1156.8,509.06,NORMAL
29.78,10.11,43.7,525.0,301.01,PANEL_DEGRADATION
39.41,11.8,34.0,910.3,465.04,NORMAL
32.13,9.85,24.5,550.3,316.49,PANEL_DEGRADATION
33.24,5.87,39.4,789.5,195.06,PARTIAL_SHADING
33.86,7.64,32.4,424.1,258.72,PARTIAL_SHADING
43.59,11.8,24.2,976.1,514.27,NORMAL
38.21,10.54,36.9,671.6,402.6,NORMAL
38.94,9.82,9.5,715.7,382.32,NORMAL
40.44,14.08,22.0,1002.6,569.48,NORMAL
31.6,6.58,27.9,816.2,207.82,PARTIAL_SHADING
28.4,8.71,36.6,935.7,247.3,PANEL_DEGRADATION
36.23,10.91,15.2,738.5,395.43,NORMAL
32.94,5.07,25.7,524.4,167.11,PARTIAL_SHADING
32.1,5.95,38.5,583.3,191.13,PARTIAL_SHADING
37.48,11.86,21.2,861.4,444.41,NORMAL
31.5,5.34,42.9,685.0,168.13,PARTIAL_SHADING
31.16,11.26,30.2,1184.4,350.9,PANEL_DEGRADATION
34.69,9.77,18.5,581.0,338.97,NORMAL
34.46,11.16,13.9,884.1,384.54,PANEL_DEGRADATION
32.4,5.71,27.8,586.3,185.11,PARTIAL_SHADING
34.68,6.12,25.7,567.1,212.39,PARTIAL_SHADING
31.18,3.42,39.2,488.4,106.53,PARTIAL_SHADING
29.4,10.98,31.0,715.2,322.74,INVERTER_FAULT
36.49,12.78,26.3,843.0,466.3,NORMAL
41.63,14.68,22.0,1200.0,611.05,NORMAL
29.77,6.73,35.7,565.0,200.25,PARTIAL_SHADING
41.13,12.62,14.6,1118.6,518.9,NORMAL
36.98,9.84,15.1,661.0,363.72,NORMAL
33.62,5.78,33.2,739.7,194.28,PARTIAL_SHADING
27.6,9.05,39.9,841.6,249.73,PANEL_DEGRADATION
28.74,2.96,1.2,439.4,85.04,PARTIAL_SHADING
30.71,4.79,3.8,716.4,147.23,PARTIAL_SHADING
39.03,6.88,24.2,869.1,268.44,PARTIAL_SHADING
40.92,12.68,23.9,1200.0,518.97,NORMAL
33.98,5.86,20.5,591.1,199.19,PARTIAL_SHADING
29.36,10.87,7.8,811.9,319.18,INVERTER_FAULT
37.87,12.79,28.5,890.4,484.45,NORMAL
34.03,11.4,19.5,429.7,387.99,NORMAL
36.8,11.9,17.5,618.0,437.83,NORMAL
42.67,15.58,26.0,1200.0,664.81,NORMAL
37.46,10.05,38.0,900.9,376.32,INVERTER_FAULT
35.36,7.86,30.3,573.0,277.8,INVERTER_FAULT
43.29,14.15,16.1,1200.0,612.72,NORMAL
31.72,6.71,38.8,659.4,212.85,PARTIAL_SHADING
37.66,14.23,29.7,842.4,535.73,NORMAL
31.93,8.94,26.5,596.2,285.3,NORMAL
40.47,12.74,26.2,883.7,515.59,NORMAL
37.19,10.32,26.9,673.5,383.83,NORMAL
37.77,11.14,39.1,840.6,420.81,NORMAL
31.9,6.85,15.9,437.3,218.61,PARTIAL_SHADING
31.03,9.98,46.7,392.5,309.61,NORMAL
32.47,11.0,51.8,959.0,357.31,INVERTER_FAULT
33.19,11.66,26.2,669.6,387.1,NORMAL
28.58,7.87,33.3,986.1,225.02,INVERTER_FAULT
38.67,9.39,14.9,870.6,363.18,INVERTER_FAULT
40.31,13.65,19.4,1156.6,550.3,NORMAL
34.6,5.86,25.0,554.6,202.71,PARTIAL_SHADING
44.03,13.39,31.2,1113.2,589.46,NORMAL
39.31,10.38,34.9,892.0,408.21,NORMAL
33.61,9.36,9.9,699.6,314.43,DUST_ACCUMULATION
35.77,11.65,8.9,606.4,416.76,NORMAL
36.5,12.01,14.2,754.7,438.38,NORMAL
32.55,9.99,35.1,445.8,325.24,NORMAL
31.82,3.86,37.5,350.2,122.89,PARTIAL_SHADING
33.05,10.34,17.4,934.2,341.65,PANEL_DEGRADATION
37.1,12.86,38.5,697.9,477.21,NORMAL
40.14,12.16,27.5,992.9,487.95,NORMAL
34.34,11.08,17.2,992.4,380.61,PANEL_DEGRADATION
38.49,12.9,16.9,858.0,496.53,NORMAL
35.25,10.17,39.0,800.7,358.54,DUST_ACCUMULATION
40.43,10.91,39.6,788.4,441.1,NORMAL
40.83,12.59,25.0,1070.7,513.87,NORMAL
32.01,9.37,24.5,888.6,300.09,INVERTER_FAULT
28.63,9.23,33.1,535.6,264.38,PANEL_DEGRADATION
32.22,3.66,19.5,442.6,117.98,PARTIAL_SHADING
40.16,14.33,28.7,1163.2,575.51,NORMAL
30.65,11.35,23.8,834.0,347.85,PANEL_DEGRADATION
37.01,8.14,46.5,1090.1,301.4,INVERTER_FAULT
39.31,11.21,24.1,713.9,440.83,NORMAL
35.75,12.53,35.1,895.0,448.05,NORMAL
26.62,14.43,30.0,828.0,384.09,INVERTER_FAULT
38.25,11.48,23.1,1006.8,439.24,NORMAL
39.31,11.64,29.3,767.2,457.71,NORMAL
37.17,10.74,27.6,547.8,399.05,NORMAL
39.87,12.34,6.5,964.3,492.08,NORMAL
38.94,12.01,40.1,822.5,467.78,NORMAL
39.27,11.41,29.5,410.0,448.14,NORMAL
39.91,13.35,39.3,1038.8,532.85,NORMAL
35.35,11.26,28.7,618.7,398.11,NORMAL
40.65,12.78,30.5,887.1,519.69,NORMAL
35.79,7.59,25.2,660.4,271.7,PARTIAL_SHADING
36.77,11.01,30.7,742.0,404.74,NORMAL
37.02,10.3,35.6,595.1,381.18,PANEL_DEGRADATION
36.63,11.02,33.1,719.3,403.7,NORMAL
32.48,4.55,30.4,439.8,147.73,PARTIAL_SHADING
32.06,7.9,21.0,754.7,253.32,PARTIAL_SHADING
41.73,11.24,31.0,946.6,469.14,NORMAL
39.56,12.23,45.4,1200.0,483.73,PANEL_DEGRADATION
36.17,11.3,29.5,737.0,408.85,NORMAL
29.65,6.22,17.7,446.3,184.35,PANEL_DEGRADATION
37.62,12.07,26.6,1063.8,454.03,NORMAL
31.3,8.73,21.1,467.9,273.37,NORMAL
41.04,13.24,17.1,921.6,543.44,INVERTER_FAULT
36.75,10.98,18.7,572.1,403.47,NORMAL
36.24,9.57,30.4,763.1,346.89,NORMAL
31.12,5.75,43.0,574.9,178.92,PARTIAL_SHADING
43.01,13.24,5.3,950.2,569.46,NORMAL
34.58,5.64,17.6,713.2,194.87,PARTIAL_SHADING
43.75,14.17,19.0,1163.0,619.87,NORMAL
35.84,13.99,8.0,826.4,501.34,NORMAL
29.21,6.78,35.4,692.0,198.06,INVERTER_FAULT
31.4,6.53,5.3,652.8,205.18,PARTIAL_SHADING
36.09,12.63,18.5,1029.3,455.67,INVERTER_FAULT
37.27,11.33,21.1,686.4,422.27,INVERTER_FAULT
39.36,10.88,29.8,780.2,428.08,NORMAL
26.15,12.19,21.7,823.2,318.87,INVERTER_FAULT
42.84,12.48,30.1,958.9,534.75,NORMAL
36.14,11.3,19.5,680.7,408.47,NORMAL
40.19,12.9,38.3,1058.0,518.33,NORMAL
35.02,10.77,7.5,641.9,377.25,NORMAL
41.22,12.08,29.3,776.6,498.0,NORMAL
38.62,13.62,19.9,930.7,526.25,NORMAL
35.71,10.66,35.1,638.4,380.79,NORMAL
38.13,13.68,18.4,793.7,521.55,NORMAL
39.15,13.25,20.0,1151.0,518.87,NORMAL
24.28,11.8,44.5,468.7,286.53,INVERTER_FAULT
38.15,12.09,12.4,936.9,461.35,NORMAL
35.46,6.28,33.3,682.2,222.71,PARTIAL_SHADING
35.03,9.86,13.1,738.9,345.23,NORMAL
37.72,12.72,13.1,806.2,479.59,NORMAL
34.35,9.82,35.3,592.2,337.36,NORMAL
29.67,4.85,37.4,651.3,143.8,PARTIAL_SHADING
39.26,12.14,30.9,837.4,476.57,NORMAL
32.38,9.09,20.3,907.7,294.3,PANEL_DEGRADATION
36.2,12.45,22.6,815.2,450.53,NORMAL
40.48,11.48,27.5,587.7,464.67,NORMAL
39.45,12.57,18.9,977.5,495.91,NORMAL
35.98,11.75,16.8,675.2,422.56,NORMAL
26.56,8.54,44.3,563.2,226.92,PANEL_DEGRADATION
30.77,10.26,37.7,999.6,315.75,INVERTER_FAULT
29.55,8.89,43.5,817.4,262.67,PANEL_DEGRADATION
31.1,12.73,34.5,783.2,395.83,INVERTER_FAULT
32.79,4.28,14.9,335.5,140.49,PARTIAL_SHADING
31.95,7.51,14.1,389.5,240.03,PARTIAL_SHADING
35.84,11.64,38.0,803.1,417.28,NORMAL
32.17,8.77,31.9,629.9,282.27,PANEL_DEGRADATION
34.28,10.09,44.9,1103.3,345.94,INVERTER_FAULT
37.12,12.3,28.9,1200.0,456.77,PANEL_DEGRADATION
30.44,11.55,41.7,1009.1,351.53,INVERTER_FAULT
26.87,7.87,22.0,690.4,211.39,PANEL_DEGRADATION
41.61,13.84,23.4,1112.4,575.67,NORMAL
36.46,10.68,35.1,614.7,389.36,NORMAL
33.9,5.84,37.3,671.2,198.02,PARTIAL_SHADING
32.18,5.85,31.6,687.8,188.36,PARTIAL_SHADING
39.37,11.7,21.7,758.3,460.72,NORMAL
34.8,10.57,18.2,1057.3,367.76,INVERTER_FAULT
35.81,9.62,20.7,1069.9,344.5,INVERTER_FAULT
40.75,13.83,17.2,893.2,563.78,NORMAL
41.51,14.09,32.1,1021.3,584.96,NORMAL
36.78,14.54,30.1,897.4,534.68,NORMAL
37.92,11.15,7.1,635.9,422.91,NORMAL
30.9,9.78,28.3,344.9,302.17,NORMAL
37.37,11.58,12.4,925.0,432.59,NORMAL
40.72,11.49,22.3,698.1,467.72,NORMAL
28.77,8.42,24.3,765.2,242.14,PANEL_DEGRADATION
42.99,12.56,28.0,972.0,539.98,NORMAL
38.94,10.1,24.7,791.9,393.36,NORMAL
35.97,9.52,43.0,608.2,342.41,DUST_ACCUMULATION
33.27,7.03,32.6,878.5,233.83,PARTIAL_SHADING
40.29,12.78,29.5,968.3,515.03,NORMAL
34.0,10.53,12.5,435.3,358.03,NORMAL
37.32,12.89,11.4,818.5,480.83,NORMAL
31.09,9.37,40.2,638.0,291.3,PANEL_DEGRADATION
35.19,11.07,34.3,615.1,389.68,NORMAL
43.28,13.32,51.9,1200.0,576.67,NORMAL
32.04,10.04,30.7,478.8,321.69,NORMAL
32.37,5.2,24.6,557.0,168.25,PARTIAL_SHADING
35.35,10.41,41.0,454.6,367.99,NORMAL
36.18,11.77,32.8,936.5,425.67,NORMAL
30.73,8.03,46.0,447.9,246.74,DUST_ACCUMULATION
43.18,13.07,27.5,1050.5,564.29,NORMAL
37.28,10.29,28.6,524.2,383.79,NORMAL
35.08,12.28,33.6,679.1,430.78,NORMAL
24.2,4.7,38.1,447.7,113.81,PARTIAL_SHADING
37.01,7.14,26.7,604.3,264.32,INVERTER_FAULT
33.26,5.81,7.1,543.1,193.3,PARTIAL_SHADING
39.23,10.7,23.7,983.6,419.74,NORMAL
24.72,6.99,46.0,675.3,172.82,INVERTER_FAULT
26.6,13.08,34.9,743.4,347.88,INVERTER_FAULT
30.21,7.22,49.3,534.4,218.21,PARTIAL_SHADING
33.32,4.65,19.0,469.3,154.81,PARTIAL_SHADING
38.0,10.96,23.4,472.7,416.36,NORMAL
40.91,12.65,28.7,1036.1,517.51,NORMAL
39.5,11.59,14.6,825.2,457.94,NORMAL
41.24,12.66,15.7,809.8,521.86,NORMAL
39.69,13.66,24.9,1123.0,542.18,NORMAL
41.12,11.33,12.4,926.9,466.0,NORMAL
36.44,11.89,27.2,739.2,433.38,NORMAL
36.51,11.42,13.0,830.7,417.16,NORMAL
31.45,11.73,21.5,603.8,368.79,NORMAL
27.05,4.55,16.7,637.6,123.01,PARTIAL_SHADING
40.58,13.83,13.5,1039.8,561.06,NORMAL
40.71,13.47,23.8,844.7,548.44,NORMAL
40.4,10.92,32.8,896.2,441.05,NORMAL
35.59,10.75,14.4,805.6,382.63,NORMAL
38.08,12.17,13.2,884.5,463.4,NORMAL
35.31,11.65,21.2,789.1,411.25,NORMAL
30.53,7.96,30.9,721.4,243.06,PANEL_DEGRADATION
35.94,12.68,42.6,777.9,455.63,NORMAL
38.9,12.46,25.0,1083.3,484.61,NORMAL
31.03,10.01,17.6,868.7,310.66,PANEL_DEGRADATION
29.51,9.79,41.9,986.4,288.98,INVERTER_FAULT
38.93,11.55,23.1,975.1,449.74,NORMAL
31.13,9.03,59.1,860.0,281.23,PANEL_DEGRADATION
38.98,10.62,17.5,707.4,413.92,DUST_ACCUMULATION
36.75,11.68,35.5,734.2,429.32,NORMAL
30.61,9.89,23.0,952.5,302.84,PANEL_DEGRADATION
37.77,11.0,10.1,820.1,415.65,NORMAL
35.63,11.06,18.6,770.6,394.08,NORMAL
33.45,5.81,37.0,866.7,194.44,PARTIAL_SHADING
36.1,9.3,46.3,390.2,335.68,NORMAL
33.78,10.25,37.7,677.1,346.15,NORMAL
32.83,9.5,54.5,808.7,312.02,DUST_ACCUMULATION
37.07,10.08,7.5,816.5,373.72,NORMAL
36.68,11.68,22.9,697.6,428.44,NORMAL
30.71,9.54,4.2,726.9,293.02,PANEL_DEGRADATION
40.62,11.63,13.9,956.4,472.51,NORMAL
39.16,11.45,48.7,852.9,448.45,NORMAL
34.97,11.36,13.1,676.4,397.39,NORMAL
35.36,7.35,31.6,571.5,259.76,DUST_ACCUMULATION
36.7,13.23,34.6,982.8,485.43,NORMAL
38.48,9.86,21.6,595.1,379.49,NORMAL
29.32,9.95,21.3,569.5,291.89,PANEL_DEGRADATION
40.12,12.75,31.9,1001.3,511.3,NORMAL
44.4,12.64,18.3,1076.0,561.22,NORMAL
37.98,12.44,10.7,921.3,472.41,NORMAL
33.06,9.2,29.8,795.8,304.2,DUST_ACCUMULATION
29.69,8.22,42.6,800.7,244.12,PANEL_DEGRADATION
35.22,10.85,35.9,581.6,382.02,NORMAL
30.16,7.82,23.6,717.5,235.93,PARTIAL_SHADING
39.72,14.52,23.4,882.5,576.52,NORMAL
35.62,10.95,30.1,710.0,389.86,NORMAL
39.11,12.25,30.3,823.8,479.12,NORMAL
31.26,8.0,36.6,140.9,249.98,NORMAL
33.83,9.75,17.7,620.2,329.82,NORMAL
39.76,12.26,25.5,864.7,487.32,NORMAL
31.79,4.99,14.8,701.1,158.74,PARTIAL_SHADING
37.63,11.66,31.7,727.7,438.7,NORMAL
34.21,12.4,15.9,772.1,424.23,NORMAL
35.83,9.64,17.8,445.9,345.36,NORMAL
26.9,8.21,41.2,581.1,220.97,PANEL_DEGRADATION
37.64,11.96,28.0,1045.2,450.22,NORMAL
42.3,11.54,32.3,1055.8,487.91,NORMAL
35.45,9.63,30.1,640.4,341.27,NORMAL
31.7,8.69,36.1,896.3,275.49,INVERTER_FAULT
41.4,14.17,29.0,1047.6,586.64,NORMAL
37.93,5.67,30.3,579.4,215.18,PARTIAL_SHADING
38.2,10.91,13.5,858.3,416.54,NORMAL
19.92,5.81,50.3,475.8,115.79,INVERTER_FAULT
37.3,10.64,10.8,725.6,396.95,NORMAL
30.16,6.1,32.9,755.2,183.87,PARTIAL_SHADING
42.36,12.42,41.1,1037.0,526.17,NORMAL
34.7,14.07,11.7,772.7,488.28,NORMAL
31.66,9.16,16.1,988.8,290.01,INVERTER_FAULT
39.42,6.27,10.9,668.8,247.35,PARTIAL_SHADING
37.48,11.68,25.4,795.0,437.73,NORMAL
32.83,10.04,24.0,310.5,329.6,NORMAL
32.42,11.07,17.0,616.0,358.82,NORMAL
38.39,13.78,31.8,1024.2,529.08,NORMAL
35.32,9.75,27.0,520.7,344.25,NORMAL
36.44,10.51,35.9,641.1,382.84,NORMAL
33.39,11.69,44.4,795.6,390.39,NORMAL
38.23,12.93,28.5,771.1,494.48,NORMAL
30.74,9.76,35.5,896.8,300.02,PANEL_DEGRADATION
44.81,12.85,4.6,977.2,575.76,NORMAL
39.81,12.58,14.0,909.3,500.86,NORMAL
34.57,9.79,14.0,1156.4,338.5,PANEL_DEGRADATION
29.32,6.05,24.4,402.5,177.47,PARTIAL_SHADING
27.08,7.6,46.5,487.0,205.76,PANEL_DEGRADATION
33.46,8.38,59.4,579.4,280.22,PANEL_DEGRADATION
40.94,12.0,33.4,899.9,491.31,NORMAL
40.61,13.84,29.1,950.4,562.02,NORMAL
39.04,10.96,18.0,746.6,427.72,NORMAL
36.85,12.89,20.1,809.1,475.13,NORMAL
32.74,9.55,34.3,784.3,312.52,INVERTER_FAULT
41.08,12.06,39.3,830.0,495.55,NORMAL
40.41,13.69,34.5,1081.0,553.32,NORMAL
31.91,5.58,13.7,301.6,178.0,PARTIAL_SHADING
39.1,14.01,28.2,990.1,547.99,NORMAL
38.94,6.51,22.5,776.8,253.63,PARTIAL_SHADING
43.57,14.1,46.9,1045.1,614.47,NORMAL
30.01,9.79,45.1,667.9,293.68,INVERTER_FAULT
27.37,6.01,29.4,656.4,164.43,PARTIAL_SHADING
37.8,10.46,26.5,640.8,395.35,NORMAL
36.91,12.02,28.4,800.1,443.64,NORMAL
38.11,8.38,12.5,727.3,319.28,DUST_ACCUMULATION
31.97,7.22,12.9,599.8,230.82,PARTIAL_SHADING
35.33,10.04,18.3,594.0,354.76,NORMAL
37.27,12.92,18.0,833.9,481.64,NORMAL
39.22,11.83,10.8,843.0,464.13,NORMAL
28.75,11.13,36.9,941.4,320.1,PANEL_DEGRADATION
28.09,5.4,18.2,655.6,151.59,PARTIAL_SHADING
25.65,7.16,-4.6,460.0,183.61,PANEL_DEGRADATION
31.23,7.9,24.4,725.1,246.74,PANEL_DEGRADATION
35.09,9.77,14.0,854.6,342.81,PANEL_DEGRADATION
20.27,10.18,59.2,531.0,206.41,INVERTER_FAULT
32.48,6.94,22.7,457.6,225.48,DUST_ACCUMULATION
41.19,13.28,22.8,1082.7,547.26,NORMAL
29.3,6.62,23.6,597.1,193.82,PANEL_DEGRADATION
38.24,10.93,21.8,685.5,417.88,NORMAL
35.25,6.76,21.6,668.9,238.09,PARTIAL_SHADING
30.58,7.99,58.7,805.7,244.35,PANEL_DEGRADATION
39.48,8.79,37.5,951.6,347.11,INVERTER_FAULT
